eab0cd57-628f-431c-a33c-416a52d60c0f,3,579,97
8bcde840-d330-4083-9a47-80678d05d33f,2,1087,159
2cfc0643-4246-4086-8166-ea21d6f8cc1f,3,832,112
725b5b83-dc01-49e3-a74f-d3462fd416cb,3,602,99
42a73c70-a5ed-4b6b-a015-28ec2b1b83c5,3,1054,133
af13e0ff-f197-4579-83c4-2704492aa8a6,3,473,87
efb8b5df-a960-4442-a987-1720f1443a58,3,608,94
3677cb8e-502b-4c27-9d91-1b3207733a30,3,512,81
f6e45049-0da8-4c98-b2a6-959c0488f38c,4,402,75
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,2,1421,155
0f64c371-c00e-48f6-8ba9-ba909fe65d66,3,780,113
eab0cd57-628f-431c-a33c-416a52d60c0f,4,199,57
134647c7-f93b-4fbb-8fc1-79f1cec4031c,3,483,95
ccc1a226-3773-450c-995d-61e5ac83e980,3,1214,174
438223cf-6fbb-4226-8a23-53abce1cb9df,4,614,92
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,3,943,118
d12e6e32-8536-404b-a7b5-5a75f7d95180,4,584,87
912ac5b9-bafa-4443-a6e6-74fe61473d54,4,741,107
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,4,511,99
42a73c70-a5ed-4b6b-a015-28ec2b1b83c5,4,551,87
725b5b83-dc01-49e3-a74f-d3462fd416cb,4,542,91
efb8b5df-a960-4442-a987-1720f1443a58,4,560,80
2cfc0643-4246-4086-8166-ea21d6f8cc1f,4,610,97
8bcde840-d330-4083-9a47-80678d05d33f,3,752,110
af13e0ff-f197-4579-83c4-2704492aa8a6,4,541,95
eab0cd57-628f-431c-a33c-416a52d60c0f,5,434,77
f6e45049-0da8-4c98-b2a6-959c0488f38c,5,628,96
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,3,672,96
134647c7-f93b-4fbb-8fc1-79f1cec4031c,4,737,95
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,4,485,81
912ac5b9-bafa-4443-a6e6-74fe61473d54,5,372,76
0f64c371-c00e-48f6-8ba9-ba909fe65d66,4,903,116
ccc1a226-3773-450c-995d-61e5ac83e980,4,788,118
d12e6e32-8536-404b-a7b5-5a75f7d95180,5,767,106
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,5,631,110
efb8b5df-a960-4442-a987-1720f1443a58,5,376,84
42a73c70-a5ed-4b6b-a015-28ec2b1b83c5,5,531,90
8bcde840-d330-4083-9a47-80678d05d33f,4,446,78
725b5b83-dc01-49e3-a74f-d3462fd416cb,5,438,95
2cfc0643-4246-4086-8166-ea21d6f8cc1f,5,662,92
af13e0ff-f197-4579-83c4-2704492aa8a6,5,569,90
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,4,354,72
eab0cd57-628f-431c-a33c-416a52d60c0f,6,598,93
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,5,384,71
912ac5b9-bafa-4443-a6e6-74fe61473d54,6,444,73
134647c7-f93b-4fbb-8fc1-79f1cec4031c,5,574,107
f6e45049-0da8-4c98-b2a6-959c0488f38c,6,909,119
ccc1a226-3773-450c-995d-61e5ac83e980,5,610,89
0f64c371-c00e-48f6-8ba9-ba909fe65d66,5,600,97
d12e6e32-8536-404b-a7b5-5a75f7d95180,6,602,94
2cfc0643-4246-4086-8166-ea21d6f8cc1f,6,368,75
42a73c70-a5ed-4b6b-a015-28ec2b1b83c5,6,470,89
efb8b5df-a960-4442-a987-1720f1443a58,6,576,93
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,6,393,66
725b5b83-dc01-49e3-a74f-d3462fd416cb,6,573,92
8bcde840-d330-4083-9a47-80678d05d33f,5,547,107
af13e0ff-f197-4579-83c4-2704492aa8a6,6,569,97
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,5,589,101
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,6,895,123
912ac5b9-bafa-4443-a6e6-74fe61473d54,7,617,102
eab0cd57-628f-431c-a33c-416a52d60c0f,7,789,116
ccc1a226-3773-450c-995d-61e5ac83e980,6,425,78
f6e45049-0da8-4c98-b2a6-959c0488f38c,7,507,82
d12e6e32-8536-404b-a7b5-5a75f7d95180,7,264,73
134647c7-f93b-4fbb-8fc1-79f1cec4031c,6,855,105
0f64c371-c00e-48f6-8ba9-ba909fe65d66,6,688,101
2cfc0643-4246-4086-8166-ea21d6f8cc1f,7,520,85
8bcde840-d330-4083-9a47-80678d05d33f,6,387,83
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,7,485,103
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,6,397,78
af13e0ff-f197-4579-83c4-2704492aa8a6,7,475,88
725b5b83-dc01-49e3-a74f-d3462fd416cb,7,861,105
ccc1a226-3773-450c-995d-61e5ac83e980,7,354,70
efb8b5df-a960-4442-a987-1720f1443a58,7,841,121
912ac5b9-bafa-4443-a6e6-74fe61473d54,8,497,86
eab0cd57-628f-431c-a33c-416a52d60c0f,8,428,80
d12e6e32-8536-404b-a7b5-5a75f7d95180,8,501,89
0f64c371-c00e-48f6-8ba9-ba909fe65d66,7,414,72
f6e45049-0da8-4c98-b2a6-959c0488f38c,8,630,101
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,7,922,127
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,7,355,62
2cfc0643-4246-4086-8166-ea21d6f8cc1f,8,603,93
8bcde840-d330-4083-9a47-80678d05d33f,7,471,85
725b5b83-dc01-49e3-a74f-d3462fd416cb,8,353,77
912ac5b9-bafa-4443-a6e6-74fe61473d54,9,345,76
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,8,691,101
134647c7-f93b-4fbb-8fc1-79f1cec4031c,7,1107,135
0f64c371-c00e-48f6-8ba9-ba909fe65d66,8,371,76
efb8b5df-a960-4442-a987-1720f1443a58,8,759,102
ccc1a226-3773-450c-995d-61e5ac83e980,8,601,107
eab0cd57-628f-431c-a33c-416a52d60c0f,9,702,100
f6e45049-0da8-4c98-b2a6-959c0488f38c,9,274,75
af13e0ff-f197-4579-83c4-2704492aa8a6,8,994,126
d12e6e32-8536-404b-a7b5-5a75f7d95180,9,753,91
8bcde840-d330-4083-9a47-80678d05d33f,8,495,74
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,8,863,114
2cfc0643-4246-4086-8166-ea21d6f8cc1f,9,713,101
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,8,898,115
912ac5b9-bafa-4443-a6e6-74fe61473d54,10,864,99
134647c7-f93b-4fbb-8fc1-79f1cec4031c,8,756,102
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,9,842,106
eab0cd57-628f-431c-a33c-416a52d60c0f,10,409,84
efb8b5df-a960-4442-a987-1720f1443a58,9,673,98
d12e6e32-8536-404b-a7b5-5a75f7d95180,10,660,92
725b5b83-dc01-49e3-a74f-d3462fd416cb,9,672,141
f6e45049-0da8-4c98-b2a6-959c0488f38c,10,890,115
8bcde840-d330-4083-9a47-80678d05d33f,9,498,88
af13e0ff-f197-4579-83c4-2704492aa8a6,9,880,113
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,9,374,69
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,9,396,82
2cfc0643-4246-4086-8166-ea21d6f8cc1f,10,571,84
912ac5b9-bafa-4443-a6e6-74fe61473d54,11,535,85
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,10,431,78
d12e6e32-8536-404b-a7b5-5a75f7d95180,11,265,65
efb8b5df-a960-4442-a987-1720f1443a58,10,669,91
134647c7-f93b-4fbb-8fc1-79f1cec4031c,9,661,110
8bcde840-d330-4083-9a47-80678d05d33f,10,435,78
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,10,479,78
eab0cd57-628f-431c-a33c-416a52d60c0f,11,851,123
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,10,449,87
f6e45049-0da8-4c98-b2a6-959c0488f38c,11,636,97
725b5b83-dc01-49e3-a74f-d3462fd416cb,10,787,108
2cfc0643-4246-4086-8166-ea21d6f8cc1f,11,596,87
af13e0ff-f197-4579-83c4-2704492aa8a6,10,841,114
912ac5b9-bafa-4443-a6e6-74fe61473d54,12,374,81
d12e6e32-8536-404b-a7b5-5a75f7d95180,12,421,75
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,11,440,84
eab0cd57-628f-431c-a33c-416a52d60c0f,12,311,71
134647c7-f93b-4fbb-8fc1-79f1cec4031c,10,519,90
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,11,343,81
efb8b5df-a960-4442-a987-1720f1443a58,11,610,114
f6e45049-0da8-4c98-b2a6-959c0488f38c,12,521,94
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,11,645,98
2cfc0643-4246-4086-8166-ea21d6f8cc1f,12,615,94
8bcde840-d330-4083-9a47-80678d05d33f,11,825,114
725b5b83-dc01-49e3-a74f-d3462fd416cb,11,602,107
912ac5b9-bafa-4443-a6e6-74fe61473d54,13,533,90
eab0cd57-628f-431c-a33c-416a52d60c0f,13,256,61
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,12,860,118
134647c7-f93b-4fbb-8fc1-79f1cec4031c,11,474,91
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,12,591,92
efb8b5df-a960-4442-a987-1720f1443a58,12,399,85
f6e45049-0da8-4c98-b2a6-959c0488f38c,13,547,83
725b5b83-dc01-49e3-a74f-d3462fd416cb,12,478,71
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,12,573,89
2cfc0643-4246-4086-8166-ea21d6f8cc1f,13,536,88
8bcde840-d330-4083-9a47-80678d05d33f,12,601,90
eab0cd57-628f-431c-a33c-416a52d60c0f,14,402,75
912ac5b9-bafa-4443-a6e6-74fe61473d54,14,722,95
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,13,472,80
efb8b5df-a960-4442-a987-1720f1443a58,13,537,84
134647c7-f93b-4fbb-8fc1-79f1cec4031c,12,584,104
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,13,450,84
8bcde840-d330-4083-9a47-80678d05d33f,13,423,79
eab0cd57-628f-431c-a33c-416a52d60c0f,15,385,71
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,13,829,110
725b5b83-dc01-49e3-a74f-d3462fd416cb,13,751,118
2cfc0643-4246-4086-8166-ea21d6f8cc1f,14,713,110
912ac5b9-bafa-4443-a6e6-74fe61473d54,15,562,92
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,14,435,80
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,14,529,79
134647c7-f93b-4fbb-8fc1-79f1cec4031c,13,596,85
eab0cd57-628f-431c-a33c-416a52d60c0f,16,454,77
efb8b5df-a960-4442-a987-1720f1443a58,14,633,102
2cfc0643-4246-4086-8166-ea21d6f8cc1f,15,440,71
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,14,682,98
8bcde840-d330-4083-9a47-80678d05d33f,14,900,120
725b5b83-dc01-49e3-a74f-d3462fd416cb,14,873,108
912ac5b9-bafa-4443-a6e6-74fe61473d54,16,690,101
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,15,669,106
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,15,392,78
134647c7-f93b-4fbb-8fc1-79f1cec4031c,14,533,88
eab0cd57-628f-431c-a33c-416a52d60c0f,17,783,105
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,15,514,88
efb8b5df-a960-4442-a987-1720f1443a58,15,828,105
8bcde840-d330-4083-9a47-80678d05d33f,15,306,78
912ac5b9-bafa-4443-a6e6-74fe61473d54,17,536,80
2cfc0643-4246-4086-8166-ea21d6f8cc1f,16,1077,122
134647c7-f93b-4fbb-8fc1-79f1cec4031c,15,388,62
725b5b83-dc01-49e3-a74f-d3462fd416cb,15,551,96
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,16,599,97
eab0cd57-628f-431c-a33c-416a52d60c0f,18,503,91
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,16,594,99
8bcde840-d330-4083-9a47-80678d05d33f,16,644,94
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,16,1163,145
efb8b5df-a960-4442-a987-1720f1443a58,16,549,107
2cfc0643-4246-4086-8166-ea21d6f8cc1f,17,478,80
725b5b83-dc01-49e3-a74f-d3462fd416cb,16,461,77
912ac5b9-bafa-4443-a6e6-74fe61473d54,18,905,124
134647c7-f93b-4fbb-8fc1-79f1cec4031c,16,791,115
eab0cd57-628f-431c-a33c-416a52d60c0f,19,640,89
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,17,427,83
efb8b5df-a960-4442-a987-1720f1443a58,17,393,78
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,17,525,90
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,17,994,130
725b5b83-dc01-49e3-a74f-d3462fd416cb,17,435,83
2cfc0643-4246-4086-8166-ea21d6f8cc1f,18,412,92
134647c7-f93b-4fbb-8fc1-79f1cec4031c,17,462,76
912ac5b9-bafa-4443-a6e6-74fe61473d54,19,831,108
eab0cd57-628f-431c-a33c-416a52d60c0f,20,426,84
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,18,304,66
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,18,562,92
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,18,788,105
2cfc0643-4246-4086-8166-ea21d6f8cc1f,19,807,106
725b5b83-dc01-49e3-a74f-d3462fd416cb,18,847,116
efb8b5df-a960-4442-a987-1720f1443a58,18,1252,135
134647c7-f93b-4fbb-8fc1-79f1cec4031c,18,759,104
912ac5b9-bafa-4443-a6e6-74fe61473d54,20,551,87
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,19,807,99
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,19,405,77
eab0cd57-628f-431c-a33c-416a52d60c0f,21,829,113
2cfc0643-4246-4086-8166-ea21d6f8cc1f,20,309,71
725b5b83-dc01-49e3-a74f-d3462fd416cb,19,418,74
efb8b5df-a960-4442-a987-1720f1443a58,19,531,77
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,19,924,125
912ac5b9-bafa-4443-a6e6-74fe61473d54,21,289,68
134647c7-f93b-4fbb-8fc1-79f1cec4031c,19,576,92
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,20,467,75
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,20,463,92
725b5b83-dc01-49e3-a74f-d3462fd416cb,20,581,89
eab0cd57-628f-431c-a33c-416a52d60c0f,22,772,115
912ac5b9-bafa-4443-a6e6-74fe61473d54,22,398,82
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,20,488,87
efb8b5df-a960-4442-a987-1720f1443a58,20,656,110
2cfc0643-4246-4086-8166-ea21d6f8cc1f,21,1000,129
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,21,594,81
134647c7-f93b-4fbb-8fc1-79f1cec4031c,20,772,112
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,21,772,111
eab0cd57-628f-431c-a33c-416a52d60c0f,23,445,84
725b5b83-dc01-49e3-a74f-d3462fd416cb,21,708,102
912ac5b9-bafa-4443-a6e6-74fe61473d54,23,727,97
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,22,437,78
efb8b5df-a960-4442-a987-1720f1443a58,21,609,89
2cfc0643-4246-4086-8166-ea21d6f8cc1f,22,553,90
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,21,827,122
134647c7-f93b-4fbb-8fc1-79f1cec4031c,21,773,95
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,22,458,78
eab0cd57-628f-431c-a33c-416a52d60c0f,24,728,97
2cfc0643-4246-4086-8166-ea21d6f8cc1f,23,437,79
725b5b83-dc01-49e3-a74f-d3462fd416cb,22,785,106
912ac5b9-bafa-4443-a6e6-74fe61473d54,24,550,107
efb8b5df-a960-4442-a987-1720f1443a58,22,639,107
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,22,681,100
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,23,992,129
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,23,671,106
2cfc0643-4246-4086-8166-ea21d6f8cc1f,24,490,72
134647c7-f93b-4fbb-8fc1-79f1cec4031c,22,850,120
eab0cd57-628f-431c-a33c-416a52d60c0f,25,772,105
912ac5b9-bafa-4443-a6e6-74fe61473d54,25,453,79
725b5b83-dc01-49e3-a74f-d3462fd416cb,23,491,91
efb8b5df-a960-4442-a987-1720f1443a58,23,514,86
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,23,284,73
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,24,673,99
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,24,479,82
2cfc0643-4246-4086-8166-ea21d6f8cc1f,25,613,95
912ac5b9-bafa-4443-a6e6-74fe61473d54,26,383,73
eab0cd57-628f-431c-a33c-416a52d60c0f,26,593,86
725b5b83-dc01-49e3-a74f-d3462fd416cb,24,464,96
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,24,590,90
efb8b5df-a960-4442-a987-1720f1443a58,24,576,93
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,25,834,106
2cfc0643-4246-4086-8166-ea21d6f8cc1f,26,735,97
eab0cd57-628f-431c-a33c-416a52d60c0f,27,459,86
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,25,952,118
725b5b83-dc01-49e3-a74f-d3462fd416cb,25,389,79
efb8b5df-a960-4442-a987-1720f1443a58,25,507,84
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,25,638,92
912ac5b9-bafa-4443-a6e6-74fe61473d54,27,1136,128
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,26,369,83
912ac5b9-bafa-4443-a6e6-74fe61473d54,28,402,81
eab0cd57-628f-431c-a33c-416a52d60c0f,28,897,120
efb8b5df-a960-4442-a987-1720f1443a58,26,735,111
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,26,798,110
2cfc0643-4246-4086-8166-ea21d6f8cc1f,27,1254,145
725b5b83-dc01-49e3-a74f-d3462fd416cb,26,998,136
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,26,1243,151
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,27,619,103
912ac5b9-bafa-4443-a6e6-74fe61473d54,29,422,78
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,27,456,84
2cfc0643-4246-4086-8166-ea21d6f8cc1f,28,395,83
725b5b83-dc01-49e3-a74f-d3462fd416cb,27,555,89
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,28,465,85
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,27,514,103
912ac5b9-bafa-4443-a6e6-74fe61473d54,30,768,103
2cfc0643-4246-4086-8166-ea21d6f8cc1f,29,460,93
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,28,686,101
725b5b83-dc01-49e3-a74f-d3462fd416cb,28,654,93
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,29,330,76
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,28,604,94
2cfc0643-4246-4086-8166-ea21d6f8cc1f,30,400,73
912ac5b9-bafa-4443-a6e6-74fe61473d54,31,821,97
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,30,299,77
725b5b83-dc01-49e3-a74f-d3462fd416cb,29,482,84
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,29,1104,129
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,29,630,106
2cfc0643-4246-4086-8166-ea21d6f8cc1f,31,530,90
912ac5b9-bafa-4443-a6e6-74fe61473d54,32,677,102
725b5b83-dc01-49e3-a74f-d3462fd416cb,30,602,86
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,31,738,108
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,30,495,80
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,30,362,85
2cfc0643-4246-4086-8166-ea21d6f8cc1f,32,470,83
725b5b83-dc01-49e3-a74f-d3462fd416cb,31,348,75
912ac5b9-bafa-4443-a6e6-74fe61473d54,33,778,115
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,32,606,97
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,31,869,111
725b5b83-dc01-49e3-a74f-d3462fd416cb,32,372,74
2cfc0643-4246-4086-8166-ea21d6f8cc1f,33,548,93
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,31,799,117
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,33,272,64
912ac5b9-bafa-4443-a6e6-74fe61473d54,34,748,100
2cfc0643-4246-4086-8166-ea21d6f8cc1f,34,365,58
725b5b83-dc01-49e3-a74f-d3462fd416cb,33,619,96
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,32,735,94
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,32,841,113
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,34,576,92
2cfc0643-4246-4086-8166-ea21d6f8cc1f,35,342,72
912ac5b9-bafa-4443-a6e6-74fe61473d54,35,790,113
725b5b83-dc01-49e3-a74f-d3462fd416cb,34,363,81
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,33,323,80
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,33,401,77
2cfc0643-4246-4086-8166-ea21d6f8cc1f,36,407,85
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,35,780,108
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,34,448,79
725b5b83-dc01-49e3-a74f-d3462fd416cb,35,632,98
912ac5b9-bafa-4443-a6e6-74fe61473d54,36,794,122
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,36,341,76
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,34,943,116
2cfc0643-4246-4086-8166-ea21d6f8cc1f,37,595,94
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,35,320,65
725b5b83-dc01-49e3-a74f-d3462fd416cb,36,437,94
912ac5b9-bafa-4443-a6e6-74fe61473d54,37,637,87
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,35,471,84
2cfc0643-4246-4086-8166-ea21d6f8cc1f,38,493,78
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,36,502,84
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,37,917,127
725b5b83-dc01-49e3-a74f-d3462fd416cb,37,256,68
912ac5b9-bafa-4443-a6e6-74fe61473d54,38,261,79
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,36,560,98
2cfc0643-4246-4086-8166-ea21d6f8cc1f,39,582,94
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,37,479,88
24b56635-cb1f-4fe2-9e1a-6093e88f46b4,38,586,87
725b5b83-dc01-49e3-a74f-d3462fd416cb,38,476,89
912ac5b9-bafa-4443-a6e6-74fe61473d54,39,442,86
2cfc0643-4246-4086-8166-ea21d6f8cc1f,40,296,74
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,37,502,86
725b5b83-dc01-49e3-a74f-d3462fd416cb,39,361,75
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,38,700,113
912ac5b9-bafa-4443-a6e6-74fe61473d54,40,586,91
ecdda20a-d32e-4b9a-b0d6-ad3608fa5e1c,38,680,94
725b5b83-dc01-49e3-a74f-d3462fd416cb,40,417,69
2cfc0643-4246-4086-8166-ea21d6f8cc1f,41,908,128
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,39,655,105
912ac5b9-bafa-4443-a6e6-74fe61473d54,41,653,89
2cfc0643-4246-4086-8166-ea21d6f8cc1f,42,630,96
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,40,330,71
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,41,751,109
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,42,616,98
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,43,352,79
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,44,536,85
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,45,469,74
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,46,632,101
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,47,319,68
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,48,616,100
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,49,564,88
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,50,561,76
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,51,609,96
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,52,1021,131
da252b4d-7ae9-4eae-9e2a-7bc85e64fa5b,53,436,80
